ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,auth_success,auth_attempts,event_type,username,last_updated_timestamp
2025-04-24T10:20:09.520781Z,SH5822448,87.143.23.119,6647,164.186.59.85,22,tcp,SF,0,ShADadfF,50,3400,50,4000,0.0,6,Multiple Failed Authentication Attempts,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.515760Z,SH9423748,181.91.226.98,40159,200.6.78.129,22,tcp,SF,0,ShADadfF,22,902,15,975,1.0,2,Successful SSH Login,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.515864Z,SH8780605,125.19.151.3,61777,80.101.200.117,22,tcp,SF,0,ShADadfF,34,2584,40,1880,0.0,1,Failed SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.514217Z,SH8742532,31.184.137.182,20835,91.14.145.242,22,tcp,SF,0,ShADadfF,35,2765,32,1344,0.0,8,Multiple Failed Authentication Attempts,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.520525Z,SH5801392,172.197.112.108,53466,200.6.78.129,22,tcp,SF,0,ShADadfF,24,1536,31,1302,0.0,1,Failed SSH Login,support,2026-08-05 08:55:15
2025-04-24T10:20:09.513032Z,SH7415628,172.197.112.108,52364,200.6.78.129,22,tcp,SF,0,ShADadfF,50,3100,43,3053,0.0,1,Failed SSH Login,support,2026-08-05 08:55:15
2025-04-24T10:20:09.519855Z,SH7859625,34.243.90.209,26607,123.158.160.191,22,tcp,SF,0,ShADadfF,38,1824,33,2046,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.512927Z,SH7974097,25.47.52.197,50098,133.183.125.94,22,tcp,SF,0,ShADadfF,35,2380,39,2886,,0,Connection Without Authentication,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.518910Z,SH1255720,74.146.111.155,1493,133.183.125.94,22,tcp,SF,0,ShADadfF,34,2584,40,2160,1.0,2,Successful SSH Login,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.521689Z,SH9376904,52.173.49.103,55740,170.170.25.84,22,tcp,SF,0,ShADadfF,46,2392,41,2091,,0,Connection Without Authentication,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.515477Z,SH2435890,164.89.50.183,45508,173.96.169.78,22,tcp,SF,0,ShADadfF,23,1035,20,1120,,0,Connection Without Authentication,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.519191Z,SH4137976,83.195.24.226,57890,133.183.125.94,22,tcp,SF,0,ShADadfF,22,1232,31,2449,0.0,6,Multiple Failed Authentication Attempts,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.518255Z,SH5144462,111.129.222.243,31292,187.104.79.154,22,tcp,SF,0,ShADadfF,46,2024,48,3552,,0,Connection Without Authentication,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.519691Z,SH4754867,159.193.183.0,58819,80.101.200.117,22,tcp,SF,0,ShADadfF,26,1664,23,1587,1.0,3,Successful SSH Login,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.509530Z,SH2690650,212.152.24.209,57346,200.6.78.129,22,tcp,SF,0,ShADadfF,14,602,25,1050,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.518311Z,SH8124133,168.154.125.86,43748,164.254.24.82,22,tcp,SF,0,ShADadfF,41,2747,21,1575,0.0,1,Failed SSH Login,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.509992Z,SH7525642,159.193.183.0,58177,164.254.24.82,22,tcp,SF,0,ShADadfF,18,990,26,1846,1.0,3,Successful SSH Login,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.519346Z,SH4856763,102.213.11.119,53735,173.96.169.78,22,tcp,SF,0,ShADadfF,23,1196,36,2412,0.0,6,Multiple Failed Authentication Attempts,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.516553Z,SH3969755,74.165.131.224,15341,91.14.145.242,22,tcp,SF,0,ShADadfF,18,792,11,803,0.0,1,Failed SSH Login,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.513337Z,SH3559517,52.173.49.103,26630,133.183.125.94,22,tcp,SF,0,ShADadfF,33,2211,41,2542,0.0,1,Failed SSH Login,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.519929Z,SH2602339,125.19.151.3,63345,164.254.24.82,22,tcp,SF,0,ShADadfF,33,1848,12,876,1.0,1,Successful SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.512511Z,SH4363719,4.224.23.39,60918,204.226.108.67,22,tcp,SF,0,ShADadfF,24,1824,42,2016,1.0,2,Successful SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.514171Z,SH3101501,136.169.203.247,4203,91.14.145.242,22,tcp,SF,0,ShADadfF,49,3920,49,3038,,0,Connection Without Authentication,support,2026-08-05 08:55:15
2025-04-24T10:20:09.521297Z,SH9537700,197.168.76.169,34130,84.85.166.230,22,tcp,SF,0,ShADadfF,37,2775,44,2816,0.0,1,Failed SSH Login,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.513430Z,SH7294690,34.243.90.209,46510,80.101.200.117,22,tcp,SF,0,ShADadfF,23,1794,25,1900,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.514193Z,SH7374952,212.152.24.209,56227,91.14.145.242,22,tcp,SF,0,ShADadfF,31,1457,35,2660,1.0,2,Successful SSH Login,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.517992Z,SH2556716,196.134.79.79,51563,133.183.125.94,22,tcp,SF,0,ShADadfF,33,2541,23,1495,0.0,1,Failed SSH Login,deploy,2026-08-05 08:55:15
2025-04-24T10:20:09.515441Z,SH4277492,34.243.90.209,34442,123.158.160.191,22,tcp,SF,0,ShADadfF,36,2304,41,3034,0.0,1,Failed SSH Login,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.514851Z,SH7184281,114.126.110.154,41101,84.85.166.230,22,tcp,SF,0,ShADadfF,21,1197,15,840,1.0,1,Successful SSH Login,deploy,2026-08-05 08:55:15
2025-04-24T10:20:09.521151Z,SH3490985,135.176.100.83,44095,80.101.200.117,22,tcp,SF,0,ShADadfF,19,1349,36,2016,0.0,6,Multiple Failed Authentication Attempts,service,2026-08-05 08:55:15
2025-04-24T10:20:09.511158Z,SH7527174,191.43.248.137,55309,123.158.160.191,22,tcp,SF,0,ShADadfF,39,1599,48,2592,1.0,1,Successful SSH Login,test,2026-08-05 08:55:15
2025-04-24T10:20:09.521129Z,SH6519205,3.157.204.249,32024,80.101.200.117,22,tcp,SF,0,ShADadfF,25,1325,46,1932,0.0,1,Failed SSH Login,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.514310Z,SH9286442,31.184.137.182,27708,80.101.200.117,22,tcp,SF,0,ShADadfF,34,1972,48,2688,0.0,4,Multiple Failed Authentication Attempts,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.510343Z,SH7120864,159.193.183.0,65131,187.104.79.154,22,tcp,SF,0,ShADadfF,14,574,20,1000,,0,Connection Without Authentication,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.513558Z,SH1874868,110.177.195.150,45235,200.6.78.129,22,tcp,SF,0,ShADadfF,37,2183,23,1242,,0,Connection Without Authentication,test,2026-08-05 08:55:15
2025-04-24T10:20:09.512032Z,SH2798792,105.236.211.106,17013,164.254.24.82,22,tcp,SF,0,ShADadfF,11,616,17,1224,0.0,4,Multiple Failed Authentication Attempts,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.518206Z,SH7133096,52.173.49.103,63130,91.14.145.242,22,tcp,SF,0,ShADadfF,41,1722,21,1323,0.0,1,Failed SSH Login,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.516835Z,SH8238853,113.173.136.4,32588,187.104.79.154,22,tcp,SF,0,ShADadfF,49,3920,30,1590,1.0,3,Successful SSH Login,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.516262Z,SH1857491,168.154.125.86,17697,164.186.59.85,22,tcp,SF,0,ShADadfF,45,3330,21,1386,0.0,5,Multiple Failed Authentication Attempts,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.514951Z,SH8327216,132.199.128.167,30142,164.254.24.82,22,tcp,SF,0,ShADadfF,42,2646,30,2220,0.0,6,Multiple Failed Authentication Attempts,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.518146Z,SH8981878,74.165.131.224,30793,200.6.78.129,22,tcp,SF,0,ShADadfF,35,2380,14,700,,0,Connection Without Authentication,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.512286Z,SH7931381,4.224.23.39,65094,170.170.25.84,22,tcp,SF,0,ShADadfF,30,1350,12,696,0.0,4,Multiple Failed Authentication Attempts,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.514877Z,SH3725082,191.33.181.155,53687,173.96.169.78,22,tcp,SF,0,ShADadfF,28,1652,23,1012,0.0,1,Failed SSH Login,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.517599Z,SH7088259,74.165.131.224,7284,133.183.125.94,22,tcp,SF,0,ShADadfF,29,1508,29,1566,0.0,5,Multiple Failed Authentication Attempts,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.513196Z,SH3833649,135.176.100.83,17738,200.6.78.129,22,tcp,SF,0,ShADadfF,18,900,15,1065,1.0,3,Successful SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.517912Z,SH6898223,164.89.50.183,62709,187.104.79.154,22,tcp,SF,0,ShADadfF,15,660,15,1185,1.0,1,Successful SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.515749Z,SH9279475,25.47.52.197,24701,204.226.108.67,22,tcp,SF,0,ShADadfF,43,2924,43,2279,0.0,7,Multiple Failed Authentication Attempts,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.514615Z,SH9635161,136.169.203.247,61263,200.6.78.129,22,tcp,SF,0,ShADadfF,19,950,33,2310,,0,Connection Without Authentication,support,2026-08-05 08:55:15
2025-04-24T10:20:09.511170Z,SH5248425,116.149.83.216,23419,91.14.145.242,22,tcp,SF,0,ShADadfF,37,1887,10,610,1.0,2,Successful SSH Login,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.510649Z,SH3433632,110.16.7.177,32774,170.170.25.84,22,tcp,SF,0,ShADadfF,29,2233,48,3840,0.0,1,Failed SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.521661Z,SH2833864,114.126.110.154,56177,170.170.25.84,22,tcp,SF,0,ShADadfF,35,1855,46,2852,1.0,2,Successful SSH Login,deploy,2026-08-05 08:55:15
2025-04-24T10:20:09.518193Z,SH2749770,170.86.212.161,8878,170.170.25.84,22,tcp,SF,0,ShADadfF,33,1782,10,700,0.0,1,Failed SSH Login,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.516115Z,SH3821093,4.5.47.4,6928,91.14.145.242,22,tcp,SF,0,ShADadfF,37,1665,30,2280,1.0,2,Successful SSH Login,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.509849Z,SH6406444,131.42.117.209,42201,133.183.125.94,22,tcp,SF,0,ShADadfF,12,588,37,2701,0.0,7,Multiple Failed Authentication Attempts,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.518652Z,SH3919064,4.224.23.39,30604,173.96.169.78,22,tcp,SF,0,ShADadfF,39,2535,22,1562,0.0,7,Multiple Failed Authentication Attempts,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.519442Z,SH4832889,74.146.111.155,23794,164.254.24.82,22,tcp,SF,0,ShADadfF,25,1925,48,3696,,0,Connection Without Authentication,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.518603Z,SH4435635,110.16.7.177,31517,173.96.169.78,22,tcp,SF,0,ShADadfF,34,1632,40,1680,0.0,1,Failed SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.509189Z,SH5676810,135.176.100.83,47926,133.183.125.94,22,tcp,SF,0,ShADadfF,18,1026,39,1638,0.0,4,Multiple Failed Authentication Attempts,service,2026-08-05 08:55:15
2025-04-24T10:20:09.515626Z,SH7103269,164.89.50.183,30674,133.183.125.94,22,tcp,SF,0,ShADadfF,41,2337,45,3195,0.0,1,Failed SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.510963Z,SH3328543,171.3.171.165,32485,84.85.166.230,22,tcp,SF,0,ShADadfF,35,1855,44,1804,1.0,1,Successful SSH Login,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.512138Z,SH7474776,191.47.156.160,21010,91.14.145.242,22,tcp,SF,0,ShADadfF,23,1196,22,1584,0.0,5,Multiple Failed Authentication Attempts,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.512822Z,SH4479652,171.3.171.165,64067,173.96.169.78,22,tcp,SF,0,ShADadfF,12,768,11,693,1.0,2,Successful SSH Login,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.514488Z,SH2074544,52.173.49.103,36223,133.183.125.94,22,tcp,SF,0,ShADadfF,40,2600,24,1752,0.0,1,Failed SSH Login,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.513276Z,SH3552043,122.204.186.125,23584,173.96.169.78,22,tcp,SF,0,ShADadfF,23,966,44,3036,,0,Connection Without Authentication,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.513137Z,SH9139496,147.83.99.54,31129,204.226.108.67,22,tcp,SF,0,ShADadfF,48,2064,46,3496,0.0,4,Multiple Failed Authentication Attempts,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.512572Z,SH4846962,116.149.83.216,65023,164.186.59.85,22,tcp,SF,0,ShADadfF,14,1036,39,2925,,0,Connection Without Authentication,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.520051Z,SH9304309,135.176.100.83,62256,164.186.59.85,22,tcp,SF,0,ShADadfF,36,2700,35,2485,0.0,1,Failed SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.510051Z,SH7129896,52.173.49.103,50900,164.186.59.85,22,tcp,SF,0,ShADadfF,21,1155,25,1375,1.0,1,Successful SSH Login,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.514724Z,SH6092869,4.224.23.39,7835,123.158.160.191,22,tcp,SF,0,ShADadfF,12,588,26,1768,1.0,2,Successful SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.520705Z,SH5342078,25.47.52.197,38177,187.104.79.154,22,tcp,SF,0,ShADadfF,17,1088,26,1612,1.0,2,Successful SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.519779Z,SH7705684,116.149.83.216,56641,123.158.160.191,22,tcp,SF,0,ShADadfF,40,3120,11,484,0.0,1,Failed SSH Login,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.518555Z,SH6670324,25.47.52.197,13109,187.104.79.154,22,tcp,SF,0,ShADadfF,32,1568,33,2244,0.0,1,Failed SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.520012Z,SH5215853,125.19.151.3,3775,187.104.79.154,22,tcp,SF,0,ShADadfF,41,2337,19,1045,0.0,1,Failed SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.516500Z,SH7817492,23.111.149.52,47134,133.183.125.94,22,tcp,SF,0,ShADadfF,25,2000,35,1890,0.0,6,Multiple Failed Authentication Attempts,service,2026-08-05 08:55:15
2025-04-24T10:20:09.518895Z,SH8541882,171.3.171.165,36373,170.170.25.84,22,tcp,SF,0,ShADadfF,42,2142,20,1600,,0,Connection Without Authentication,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.518575Z,SH3977217,173.53.0.82,6778,91.14.145.242,22,tcp,SF,0,ShADadfF,29,2146,15,1065,0.0,5,Multiple Failed Authentication Attempts,root,2026-08-05 08:55:15
2025-04-24T10:20:09.518063Z,SH4425734,173.53.0.82,24207,123.158.160.191,22,tcp,SF,0,ShADadfF,42,2142,44,3388,,0,Connection Without Authentication,root,2026-08-05 08:55:15
2025-04-24T10:20:09.509594Z,SH9119587,74.146.111.155,14358,91.14.145.242,22,tcp,SF,0,ShADadfF,25,1525,12,612,1.0,3,Successful SSH Login,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.518833Z,SH8554172,168.154.125.86,53099,123.158.160.191,22,tcp,SF,0,ShADadfF,44,2024,42,1680,1.0,1,Successful SSH Login,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.518471Z,SH8025993,191.47.156.160,50657,173.96.169.78,22,tcp,SF,0,ShADadfF,12,696,26,2054,1.0,3,Successful SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.515937Z,SH3184063,78.164.1.207,25854,164.254.24.82,22,tcp,SF,0,ShADadfF,42,1932,13,845,0.0,1,Failed SSH Login,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.521067Z,SH4032615,125.123.103.182,31242,187.104.79.154,22,tcp,SF,0,ShADadfF,47,3572,17,1343,1.0,2,Successful SSH Login,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.521184Z,SH7284141,102.213.11.119,14659,200.6.78.129,22,tcp,SF,0,ShADadfF,11,847,44,2640,,0,Connection Without Authentication,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.512769Z,SH1311730,25.47.52.197,40226,170.170.25.84,22,tcp,SF,0,ShADadfF,26,1430,37,1591,0.0,1,Failed SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.512207Z,SH5769626,87.143.23.119,7819,133.183.125.94,22,tcp,SF,0,ShADadfF,43,2322,39,1950,0.0,7,Multiple Failed Authentication Attempts,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.520115Z,SH1796187,87.143.23.119,17847,170.170.25.84,22,tcp,SF,0,ShADadfF,16,880,15,1200,0.0,6,Multiple Failed Authentication Attempts,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.520609Z,SH2610269,132.199.128.167,42430,123.158.160.191,22,tcp,SF,0,ShADadfF,23,1380,11,726,,0,Connection Without Authentication,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.512883Z,SH8688008,216.10.117.99,64271,204.226.108.67,22,tcp,SF,0,ShADadfF,26,1690,16,1056,0.0,4,Multiple Failed Authentication Attempts,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.515487Z,SH6929684,135.55.210.223,53403,123.158.160.191,22,tcp,SF,0,ShADadfF,13,871,10,760,0.0,7,Multiple Failed Authentication Attempts,support,2026-08-05 08:55:15
2025-04-24T10:20:09.511824Z,SH4577623,212.152.24.209,60378,80.101.200.117,22,tcp,SF,0,ShADadfF,46,2806,16,944,0.0,7,Multiple Failed Authentication Attempts,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.513780Z,SH9374275,83.195.24.226,29801,164.186.59.85,22,tcp,SF,0,ShADadfF,38,1710,23,1495,1.0,3,Successful SSH Login,admin,2026-08-05 08:55:15
2025-04-24T10:20:09.511985Z,SH9425569,74.146.111.155,3543,187.104.79.154,22,tcp,SF,0,ShADadfF,20,1480,32,1440,0.0,7,Multiple Failed Authentication Attempts,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.518949Z,SH9572546,164.89.50.183,54303,173.96.169.78,22,tcp,SF,0,ShADadfF,20,1120,20,820,1.0,3,Successful SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.514917Z,SH8865939,122.204.186.125,7019,200.6.78.129,22,tcp,SF,0,ShADadfF,33,2343,13,520,0.0,4,Multiple Failed Authentication Attempts,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.518235Z,SH4746200,34.243.90.209,54228,164.254.24.82,22,tcp,SF,0,ShADadfF,37,1480,44,2860,0.0,5,Multiple Failed Authentication Attempts,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.512801Z,SH3714610,87.143.23.119,21105,80.101.200.117,22,tcp,SF,0,ShADadfF,23,1311,11,451,,0,Connection Without Authentication,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.521268Z,SH5994756,172.197.112.108,50122,84.85.166.230,22,tcp,SF,0,ShADadfF,28,1652,40,1800,0.0,5,Multiple Failed Authentication Attempts,support,2026-08-05 08:55:15
2025-04-24T10:20:09.521116Z,SH6652361,122.204.186.125,65038,187.104.79.154,22,tcp,SF,0,ShADadfF,34,1700,16,976,,0,Connection Without Authentication,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.518675Z,SH6107389,87.143.23.119,7357,133.183.125.94,22,tcp,SF,0,ShADadfF,19,912,37,1739,1.0,1,Successful SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.519805Z,SH5733202,74.146.111.155,63706,170.170.25.84,22,tcp,SF,0,ShADadfF,28,1568,36,2376,0.0,4,Multiple Failed Authentication Attempts,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.521470Z,SH1425035,191.43.248.137,62591,173.96.169.78,22,tcp,SF,0,ShADadfF,25,1125,43,2236,0.0,6,Multiple Failed Authentication Attempts,test,2026-08-05 08:55:15
2025-04-24T10:20:09.512149Z,SH3570128,196.134.79.79,8922,80.101.200.117,22,tcp,SF,0,ShADadfF,18,1098,19,1140,0.0,1,Failed SSH Login,deploy,2026-08-05 08:55:15
2025-04-24T10:20:09.518588Z,SH9644184,4.224.23.39,48229,133.183.125.94,22,tcp,SF,0,ShADadfF,27,1512,18,1386,0.0,6,Multiple Failed Authentication Attempts,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.516275Z,SH5700786,4.5.47.4,59805,80.101.200.117,22,tcp,SF,0,ShADadfF,34,1802,20,1460,1.0,2,Successful SSH Login,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.509748Z,SH4780881,171.3.171.165,9446,164.186.59.85,22,tcp,SF,0,ShADadfF,34,2584,49,2450,1.0,2,Successful SSH Login,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.510014Z,SH9232472,212.152.24.209,2484,164.186.59.85,22,tcp,SF,0,ShADadfF,19,1140,43,1935,,0,Connection Without Authentication,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.515679Z,SH5719044,105.236.211.106,61314,84.85.166.230,22,tcp,SF,0,ShADadfF,47,2961,19,1216,0.0,1,Failed SSH Login,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.509233Z,SH3638045,196.134.79.79,51377,164.254.24.82,22,tcp,SF,0,ShADadfF,36,1764,41,2378,1.0,1,Successful SSH Login,deploy,2026-08-05 08:55:15
2025-04-24T10:20:09.519380Z,SH8483000,135.176.100.83,19937,164.186.59.85,22,tcp,SF,0,ShADadfF,38,2166,35,2660,0.0,1,Failed SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.516083Z,SH9769079,181.91.226.98,49747,164.186.59.85,22,tcp,SF,0,ShADadfF,26,1560,48,3408,,0,Connection Without Authentication,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.514498Z,SH3732493,164.89.50.183,15343,173.96.169.78,22,tcp,SF,0,ShADadfF,12,912,17,952,1.0,2,Successful SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.514463Z,SH5389919,191.33.181.155,5496,187.104.79.154,22,tcp,SF,0,ShADadfF,29,1624,27,1674,0.0,1,Failed SSH Login,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.512264Z,SH3220489,212.152.24.209,9617,170.170.25.84,22,tcp,SF,0,ShADadfF,22,1210,29,1305,0.0,7,Multiple Failed Authentication Attempts,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.511428Z,SH3937696,34.243.90.209,28744,204.226.108.67,22,tcp,SF,0,ShADadfF,44,2816,49,2499,1.0,2,Successful SSH Login,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.515995Z,SH2254076,122.204.186.125,6805,200.6.78.129,22,tcp,SF,0,ShADadfF,48,2304,26,1742,0.0,1,Failed SSH Login,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.519095Z,SH3220449,34.243.90.209,45184,170.170.25.84,22,tcp,SF,0,ShADadfF,18,1080,19,1045,0.0,4,Multiple Failed Authentication Attempts,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.516163Z,SH7889977,4.224.23.39,22845,164.254.24.82,22,tcp,SF,0,ShADadfF,29,1363,25,1875,0.0,1,Failed SSH Login,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.513500Z,SH4801839,159.193.183.0,44196,91.14.145.242,22,tcp,SF,0,ShADadfF,28,1792,36,2412,1.0,3,Successful SSH Login,oracle,2026-08-05 08:55:15
2025-04-24T10:20:09.518966Z,SH4672140,3.157.204.249,65412,170.170.25.84,22,tcp,SF,0,ShADadfF,39,1833,15,720,0.0,1,Failed SSH Login,sysadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.509815Z,SH6672074,74.165.131.224,47096,91.14.145.242,22,tcp,SF,0,ShADadfF,39,2145,48,2160,,0,Connection Without Authentication,webmaster,2026-08-05 08:55:15
2025-04-24T10:20:09.509895Z,SH2999709,135.55.210.223,33179,84.85.166.230,22,tcp,SF,0,ShADadfF,48,2544,45,2880,0.0,7,Multiple Failed Authentication Attempts,support,2026-08-05 08:55:15
2025-04-24T10:20:09.515592Z,SH7469812,23.111.149.52,12965,173.96.169.78,22,tcp,SF,0,ShADadfF,40,2240,48,3696,0.0,1,Failed SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.509871Z,SH4273284,212.152.24.209,23091,200.6.78.129,22,tcp,SF,0,ShADadfF,16,1040,33,1716,1.0,3,Successful SSH Login,ubuntu,2026-08-05 08:55:15
2025-04-24T10:20:09.514603Z,SH7614226,114.56.126.152,40002,133.183.125.94,22,tcp,SF,0,ShADadfF,23,1219,46,2714,1.0,2,Successful SSH Login,root,2026-08-05 08:55:15
2025-04-24T10:20:09.521463Z,SH4704878,4.5.47.4,59840,80.101.200.117,22,tcp,SF,0,ShADadfF,44,2156,42,2310,0.0,1,Failed SSH Login,svc_user,2026-08-05 08:55:15
2025-04-24T10:20:09.516511Z,SH3152606,125.19.151.3,41571,173.96.169.78,22,tcp,SF,0,ShADadfF,13,767,25,1550,1.0,2,Successful SSH Login,svc_ssh,2026-08-05 08:55:15
2025-04-24T10:20:09.521906Z,SH5416975,191.33.181.155,24341,84.85.166.230,22,tcp,SF,0,ShADadfF,35,2730,23,1495,1.0,3,Successful SSH Login,dbadmin,2026-08-05 08:55:15
2025-04-24T10:20:09.520997Z,SH6171221,110.16.7.177,7087,187.104.79.154,22,tcp,SF,0,ShADadfF,20,1460,39,2418,1.0,1,Successful SSH Login,service,2026-08-05 08:55:15
2025-04-24T10:20:09.518418Z,SH3482173,181.91.226.98,44690,187.104.79.154,22,tcp,SF,0,ShADadfF,38,1710,39,2730,,0,Connection Without Authentication,backup,2026-08-05 08:55:15
2025-04-24T10:20:09.514359Z,SH6615669,87.143.23.119,39465,91.14.145.242,22,tcp,SF,0,ShADadfF,14,644,40,2960,0.0,7,Multiple Failed Authentication Attempts,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.515782Z,SH5925827,87.143.23.119,12440,91.14.145.242,22,tcp,SF,0,ShADadfF,35,1435,43,2967,,0,Connection Without Authentication,alice,2026-08-05 08:55:15
2025-04-24T10:20:09.521035Z,SH6321782,105.236.211.106,36893,187.104.79.154,22,tcp,SF,0,ShADadfF,34,1564,20,800,0.0,1,Failed SSH Login,john.doe,2026-08-05 08:55:15
2025-04-24T10:20:09.520900Z,SH4684467,114.126.110.154,65095,170.170.25.84,22,tcp,SF,0,ShADadfF,43,3182,35,1820,1.0,1,Successful SSH Login,deploy,2026-08-05 08:55:15
